no;eqrat;div;perfor;ltass;gap;dealdum;roe;bonus;optval;no_emp;no_subs;no_off;ceo_age;mktbk;cfa;linsown;linstown;dum97;dum98;dum99;dum00;d2
506;0.094606847;27092;0;15.38263702;0.116313532;0;13.01000023;0;199650;1743;9;123;64;154.6000061;0.010398184;1.982379794;3.222867727;0;0;0;1;0
507;0.095145047;5584;0;13.84130287;0.068951435;0;15.71000004;156200;0;401;3;24;58;184;0.014483573;2.255493403;2.05412364;0;0;0;0;0
508;0.098357543;6370;0;13.92548943;0.023813577;0;16.04999924;171400;0;452;3;28;59;275.7000122;0.015757166;2.255493403;2.163322926;1;0;0;0;0
509;0.092173532;7031;0;14.10248375;0.007335695;0;16.12000084;193100;110833;483;3;30;59;198.3999939;0.014615852;1.805004716;2.493205547;0;1;0;0;0
510;0.079269834;8538;0;14.30756855;0.004711194;0;17.10000038;212500;0;517;3;35;60;161.8000031;0.013840124;1.778336406;2.525728703;0;0;1;0;0
511;0.089672819;10430;0;14.47572804;0.070140086;0;16.56999969;240000;485625;579;3;40;61;200.6999969;0.013201647;2.064327955;2.572612286;0;0;0;1;0
512;0.125561893;8138;0;14.01379681;0.236830473;0;14.01000023;65610;33334;542;4;49;59;245.3000031;0.014277736;1.786746979;2.302585125;0;0;0;0;0
513;0.140201509;5838;0;13.83128738;0.012725637;0;12.26000023;168350;151381;502;3;41;60;234.5;0.015570399;1.791759491;1.987874389;1;0;0;0;0
514;0.143107638;8383;0;13.87019253;0.031658627;0;11.21000004;177967;127257;496;2;42;62;148.1000061;0.013265417;1.85629797;2.163322926;0;0;1;0;0
515;0.14442566;7169;0;13.8795681;0.020372292;0;11.23999977;179168;137351;510;3;44;61;182.8999939;0.013889176;1.757857919;2.104134083;0;1;0;0;0
516;0.139019743;8978;0;13.92563534;0.147083029;0;11.18000031;198419;117879;512;3;42;63;147.3000031;0.011218031;1.931521416;2.186051369;0;0;0;1;0
517;0.072788142;7062;0;14.55129147;0.143023953;0;13.35999966;84344;162810;759;3;44;56;164.6999969;0.00988016;1.691939116;3.475067139;0;0;0;0;0
518;0.07064414;7989;0;14.62158871;0.07882373;0;15;113107;215000;765;2;43;57;215;0.010431377;1.826160908;3.465735912;1;0;0;0;0
519;0.059598304;8273;0;14.68138409;0.207041323;0;14.13000011;65649;0;762;2;44;57;165.8000031;0.009079203;1.92132473;3.303216934;0;1;0;0;0
520;0.045616195;7864;0;14.71870708;0.088849388;0;15.47999954;58837;0;745;2;44;58;99;0.009430678;1.974081039;3.468856096;0;0;1;0;0
521;0.063118294;7867;0;14.87094498;0.019849131;0;16.07999992;150000;1190849;1661;3;59;51;215.6999969;0.015644446;2.575660944;3.468856096;0;0;0;0;0
522;0.063355357;11921;0;15.19124699;0.028652661;0;18.18000031;150000;1554350;2159;4;75;52;321.7000122;0.016448746;2.46214962;3.397858381;1;0;0;0;0
523;0.060946882;21563;0;15.4116745;0.017556105;1;17.67000008;150000;3472560;2777;4;84;53;360.5;0.014785977;2.524928331;3.427514792;0;1;0;0;0
524;0.053217072;23476;0;15.71966267;0.06107562;1;19.30999947;2.00E+05;1379950;3485;6;120;54;264.3999939;0.015730349;2.450142622;3.586292982;0;0;1;0;0
525;0.059024341;29761;0;15.93649483;0.033612616;1;19.80999947;250000;0;4230;6;150;55;404.2000122;0.016302731;2.547881365;3.875359058;0;0;0;1;0
526;0.077711053;4600;0;13.93006325;0.011702629;0;16.84000015;113000;97190;401;2;35;47;174.5;0.012861922;2.786245108;1.568615913;0;0;0;1;0
527;0.093082078;6212;0;14.1982584;0.066460796;0;10.65999985;17256;0;764;3;69;47;173.3000031;0.012637863;1.75440371;2.116255522;0;0;0;0;0
528;0.093828984;7864;0;14.25564861;0.015763842;0;12.18999958;7161;0;777;1;72;48;228.3999939;0.014479165;1.902107477;2.116255522;1;0;0;0;0
529;0.096093699;9333;0;14.34750748;0.068755843;0;11.56000042;12314;555000;777;1;69;49;234.1000061;0.014301004;1.813194752;2.272125959;0;1;0;0;0
530;0.089789644;11890;0;14.53854275;0.009261542;0;11.10999966;234916;241248;840;1;73;50;135.3000031;0.012529893;1.790091395;2.370243788;0;0;1;0;0
531;0.080362722;13484;0;14.54322243;0.012351606;0;9.770000458;55000;189960;849;1;72;51;167.8999939;0.010536927;1.931521416;2.4336133;0;0;0;1;0
532;0.096975915;38860;0;15.4701643;0.14636986;0;14.06000042;127500;608995;2444;5;145;54;202.6999969;0.012976586;1.128171086;3.26956892;0;0;0;0;0
533;0.100197345;55964;0;15.73849392;0.122431591;0;13.27000046;168505;214115;3126;7;182;54;311.6000061;0.012045302;1.545432568;3.210843563;1;0;0;0;0
534;0.079858348;56575;0;15.74522018;0.032135718;0;6.329999924;0;540260;2553;1;179;57;130.1000061;0.00626482;1.289232612;3.144152165;0;0;1;0;0
535;0.094954573;58195;0;15.75687122;0.028099258;0;14.63000011;128177;277888;2965;1;177;56;281.5;0.013858762;1.144222856;3.194583178;0;1;0;0;0
536;0.082614489;445700;0.000850083;18.08233643;0.336517274;1;14.46000004;750000;2037134;24917;8;1009;59;468.7000122;0.016689809;0.970778942;3.520460844;1;0;0;0;0
537;0.078102514;516400;0.001054111;18.15199089;0.326238245;1;21.94000053;1500000;7877829;26877;8;1021;60;423;0.020026688;1.591273904;3.899950504;0;1;0;0;0
538;0.09368331;573100;0.001374038;18.21648216;0.280264944;1;23.04000092;1645000;3217500;26891;4;1055;61;177.5;0.022434687;1.42791605;3.897924185;0;0;1;0;0
539;0.07563667;385600;0.002389883;18.19972801;0.206108108;1;20.42000008;2200000;3618089;50704;42;818;53;326.2000122;0.022307342;0.875468731;3.955082417;0;0;0;0;0
540;0.079310864;461700;0.00255323;18.29896736;0.213017359;1;21.03000069;2300000;17731576;55729;35;930;54;430.1000061;0.023609614;0.932164073;3.92592597;1;0;0;0;1
541;0.10252624;982000;0.001491901;19.12612724;0.377562672;1;9.859999657;3.00E+06;10313573;92178;43;2849;56;314.2999878;0.02044203;0.620576501;4.046554089;0;1;0;0;1
542;0.101470873;1293000;0.001113044;19.20047379;0.365764648;1;17.67000008;4500000;3906250;89355;43;2576;56;239.5;0.023268929;0.039220713;4.110873699;0;0;1;0;1
543;0.142141759;22;0;13.74848557;0.50875026;0;12.03999996;558179;0;275;1;3;49;207.3000031;0.025499053;2.775708914;2.388762713;1;0;0;0;0
544;0.14354758;40;0;13.84123421;0.488314003;0;11.21000004;572755;0;278;1;3;50;131.6999969;0.024575632;2.775708914;2.734367609;0;1;0;0;0
545;0.133117884;7362;0;13.94782066;0.472165525;0;11.25;606811;0;282;1;3;51;89.90000153;0.017206881;2.496505737;2.8903718;0;0;1;0;0
546;0.138033971;4441;0;13.99249458;0.399441361;0;11.61999989;92337;0;271;1;3;52;96.80000305;0.019530635;2.509599209;3.077312231;0;0;0;1;1
547;0.077871613;54000;0.003353454;16.77566719;0.192269832;0;15.28999996;867500;0;8836;6;272;45;274.3999939;0.01901456;2.11263442;2.8903718;1;0;0;0;1
548;0.07379102;68000;0.003026635;16.95793724;0.260017276;0;15.40999985;262552;0;10549;2;278;46;293;0.018091537;2.074429035;2.809402704;0;1;0;0;0
549;0.06523703;81000;0.031317495;17.05265808;0.256431401;0;15.44999981;72164;0;11501;2;289;47;167.1000061;0.018341778;2.012232781;2.84490943;0;0;1;0;1
550;0.071067073;87000;0.438400745;17.14978409;0.28287831;0;14.64999962;60912;0;10651;3;334;48;204.3000031;0.01935277;2.144761086;2.850706577;0;0;0;1;1
551;0.089944139;5151;0;13.82633495;0.041093778;0;16.43000031;16978;0;300;2;28;52;151.5;0.015294549;2.995732307;1.629240513;0;0;0;1;0
552;0.084021479;5532;0;13.86237717;0.043893885;0;20.42000008;40000;43750;388;1;26;55;241.6000061;0.016276043;1.671473265;2.660259485;0;0;0;1;0
553;0.093009286;183892;0.001272319;17.77570724;0.295509517;1;13.34000015;335766;0;20863;29;663;63;241.8000031;0.015290332;1.235471487;3.843744278;0;0;0;0;1
554;0.089673549;195675;0.001775257;17.87562943;0.317402124;1;13.30000019;390162;0;21227;27;699;64;299;0.014420152;1.235471487;3.828641415;1;0;0;0;1
555;0.08778201;352454;0.000759351;18.34993553;0.347348362;1;12.35999966;754000;5496769;30452;28;752;53;268.7000122;0.012924009;0.955511451;3.981549025;0;1;0;0;1
556;0.07995455;440631;0.0001211;18.37348366;0.322914809;1;16.20000076;525510;1826575;30222;28;1123;54;191.6000061;0.01310055;1.026041627;3.956996441;0;0;1;0;1
557;0.079608657;443407;0;18.45504761;0.227687419;0;17.25;0;2556250;26268;2;1174;55;238.1000061;0.013343307;0.64710325;3.770459414;0;0;0;1;1
558;0.11010433;5555;0;13.88231468;0.075225003;0;13.07999992;0;0;444;11;33;63;267.3999939;0.015093267;1.619388223;2.549445152;0;0;0;0;0
559;0.113076732;6292;0;14.07653522;0.078985721;0;13.42000008;0;0;510;12;41;46;290.3999939;0.014296828;1.848454833;2.580216885;1;0;0;0;0
560;0.104009435;9926;0;14.60179424;0.06990312;0;9.859999657;18008;561003;751;15;56;59;230.5;0.012613292;1.717395067;2.379546166;0;1;0;0;0
561;0.066969432;14800;0;14.93680286;0.138628945;0;13.39999962;74000;247917;801;1;74;43;178.1999969;0.010066416;2.351375341;2.388762713;0;0;0;1;0
562;0.090713769;2138;0;14.02715683;0.162139848;0;14.68000031;25000;0;788;1;39;41;175.5;0.01541137;4.037597656;2.785011292;0;0;0;0;0
563;0.091347158;2668;0;14.11249065;0.090344027;0;13.51000023;34000;0;849;1;39;42;197.5;0.014963713;4.046379089;3.034952879;1;0;0;0;0
564;0.070516959;4889;0;14.66386795;0.068487249;0;12.94999981;30750;0;1246;2;58;44;133;0.013504969;3.849934816;2.681021452;0;0;1;0;0
565;0.076624744;5378;0;14.75958633;0.041732609;0;14.89000034;38000;0;1407;2;58;45;168.8999939;0.013944327;3.924939156;2.708050251;0;0;0;1;0
566;0.097330295;3528;0;14.52262211;0.007259908;1;11.67000008;1.00E+05;0;1035;7;30;54;157.8999939;0.017475255;4.046554089;0.832909107;0;0;0;0;0
567;0.103304796;4066;0;14.62706089;0.014737079;1;11.59000015;110000;0;1108;7;31;55;168.6999969;0.01823402;4.046554089;0.788457334;1;0;0;0;0
568;0.104204282;4600;0;14.68518734;0.025776777;1;12.14999962;120000;0;1211;8;34;56;146.6999969;0.017760903;4.050044537;0.693147183;0;1;0;0;0
569;0.068508007;7585;0;14.60197163;0.182791859;0;16.20000076;940000;318333;1632;1;39;58;216.1999969;0.015144752;2.574899674;3.06339097;0;1;0;0;0
570;0.068616092;13900;0;15.27450085;0.073658846;0;5.639999867;1253500;555123;2212;2;80;40;143.5;0.008070923;2.574899674;3.502549887;0;0;1;0;0
571;0.07018178;15726;0;15.34387779;0.130055234;0;16.28000069;320667;279336;1678;1;89;41;208.3000031;0.012686523;2.521720648;3.658420324;0;0;0;1;0
572;0.079339713;254458;5.76E-05;17.66323471;0.350592047;1;17.62000084;380300;2216667;16208;4;488;54;280.3999939;0.015416009;-0.478035808;3.956996441;0;0;0;0;0
573;0.083250083;381798;0.004808536;17.97631073;0.3348068;1;16.92000008;891600;3125000;20936;3;752;56;335.6000061;0.016947018;-0.527632713;3.906004906;0;1;0;0;0
574;0.079121299;327303;0.000245637;17.99598885;0.294951826;1;13.07999992;432700;2385417;21652;6;830;55;318.1000061;0.012069853;-0.446287096;3.990834236;1;0;0;0;1
575;0.084012531;418447;0.008141668;18.02545166;0.33309114;1;18.62000084;1471400;3575542;21294;3;712;57;193.8999939;0.018413901;-0.430782914;3.897924185;0;0;1;0;1
576;0.084889896;463789;0.008779961;18.12000275;0.319648296;1;14.14000034;0;3733333;20325;3;668;58;201.1999969;0.017632728;0.019802628;3.964615345;0;0;0;1;1
577;0.099197738;8208;0;14.26923847;0.274455279;0;8.529999733;70200;176276;582;1;35;64;180.8999939;0.011369173;3.57543087;2.928523541;0;1;0;0;0
578;0.089014866;9014;0;14.28280163;0.135006324;0;13.90999985;60000;189783;506;1;34;57;127.1999969;0.013116153;2.969901562;2.933856964;0;0;1;0;0
579;0.060814321;3885;0;13.90633011;0.491175473;0;15.52000046;225000;245000;245;3;9;58;319.1000061;0.01557342;2.865623474;2.557227373;1;0;0;0;0
580;0.058549527;5137;0;14.27474689;0.292928964;0;19.72999954;275000;351750;320;4;13;59;303.3999939;0.015087831;2.685804606;2.557227373;0;1;0;0;0
581;0.061234146;6088;0;14.78068733;0.428622633;0;21.09000015;3.00E+05;385000;468;6;18;60;299.7999878;0.0183232;3.094672203;3.218875885;0;0;1;0;0
582;0.062834553;16341;0;15.45069027;0.330758095;0;19.95000076;450000;433125;859;10;37;61;420.2000122;0.017764967;3.094672203;3.653252363;0;0;0;1;0
583;0.074222654;3641;0;13.90424728;0.048897643;0;15.19999981;34500;20625;503;1;33;70;195.8999939;0.014177433;2.797281265;2.965273142;0;0;0;0;0
584;0.067512795;4998;0;14.13032627;0.04413408;0;16.45000076;148110;105729;516;1;31;71;290;0.01408095;2.760010004;3.148453474;1;0;0;0;0
585;0.060853206;5901;0;14.26980972;0.005728003;0;16.70999908;130100;107956;519;1;33;61;233.8000031;0.013303544;2.660259485;3.377587557;0;1;0;0;0
586;0.06171418;5539;0;14.27927971;0.249911949;0;17.56999969;136710;82837;531;1;34;62;140;0.015707623;2.660259485;3.487375021;0;0;1;0;0
587;0.058827389;5709;0;14.48332787;0.097688384;0;14.57999992;162350;75763;683;1;51;63;180.1000061;0.01291862;2.621038914;3.616308689;0;0;0;1;0
588;0.052354135;2036;0;13.93204689;0.055486038;0;15.34000015;160400;0;233;1;12;55;112.5999985;0.010961216;3.212052584;3.015534878;0;0;1;0;0
589;0.048314963;2840;0;14.29751205;0.162989587;0;15.64000034;206820;364667;262;1;14;56;132.8000031;0.009570731;2.949688435;3.109061003;0;0;0;1;0
590;0.049666945;5;0;13.91079044;0.100165732;0;12.89000034;0;75000;315;1;38;55;299.3999939;0.008060242;3.927305698;1.029619455;1;0;0;0;0
591;0.051692154;7;0;14.23117352;0.028618658;0;13.21000004;60000;34675;426;1;42;56;182.5;0.010833622;3.795489073;2.240709782;0;1;0;0;0
592;0.045992121;0;0;14.49904251;0.095951706;0;11.07999992;110000;264409;625;2;73;58;68;0.010755424;3.801761627;3.000719786;0;0;1;0;0
593;0.058742721;0;0;14.50992107;0.018968014;0;8.850000382;0;0;535;2;72;53;72.69999695;0.011453517;3.731699467;2.727852821;0;0;0;1;0
594;0.10126441;7722;0;14.07015991;0.18981728;0;14.93000031;195000;250071;490;1;35;56;211.5;0.016431669;1.543298125;3.182211876;0;1;0;0;0
595;0.090796828;8548;0;14.14741325;0.067728795;0;14.27000046;2.00E+05;320982;487;1;36;57;142.3000031;0.013856031;1.609437943;3.16547513;0;0;1;0;0
596;0.07832741;15451;0;14.79225159;0.098354235;0;3.599999905;2.00E+05;249984;620;2;78;58;181.6999969;0.004457434;2.061786652;2.778819323;0;0;0;1;0
597;0.08656019;3248;0;13.72453594;0.099602319;0;12.27999973;80000;55313;373;1;27;66;237.6000061;0.016415473;1.613429904;1.704748035;1;0;0;0;0
598;0.08590328;5155;0;14.17456245;0.060889501;0;4.440000057;80000;94355;544;2;34;67;188.6000061;0.012732102;1.642872691;1.54756248;0;1;0;0;0
599;0.07563211;5934;0;14.24546719;0.033001103;0;13.32999992;125000;75730;527;1;35;67;178.6999969;0.01374325;2.487403631;2.230014324;0;0;1;0;0
600;0.075792432;6518;0;14.25136852;0.047467195;0;5.349999905;150000;74480;499;1;34;54;137.3000031;0.009705818;2.521720648;2.44234705;0;0;0;1;0
601;0.066688307;2630;0;14.26926041;0.083014652;1;10.56000042;28342;0;609;1;55;48;189;0.016535342;2.154085159;2.272125959;0;0;0;0;0
602;0.093518384;3843;0;14.58392525;0.11601153;0;11.61999989;177436;574373;709;1;62;49;193.1000061;0.014481906;2.038619518;2.493205547;1;0;0;0;0
603;0.126328394;6587;0;14.81832218;0.000117758;0;8.340000153;205440;599666;847;2;73;50;135.8000031;0.013833785;1.750937462;2.587764025;0;1;0;0;0
604;0.089770548;17191;0;15.4681139;0.038571578;0;1.460000038;96080;71941;1374;2;94;52;131.3000031;0.007240994;1.574846506;2.708050251;0;0;0;1;0
605;0.076850765;3220;0;14.05792904;0.154773459;0;12.42000008;112500;0;608;7;40;46;238.5;0.013610321;3.117949963;2.36085391;1;0;0;0;0
606;0.078342803;5626;0;14.32956028;0.213151649;0;13.81000042;175000;0;721;10;43;47;206.1999969;0.012118664;3.353406668;2.379546166;0;1;0;0;0
607;0.071937226;7958;0;14.46881676;0.108677216;0;16.28000069;123750;0;817;10;44;48;133.5;0.012257244;2.91017437;2.933856964;0;0;1;0;0
608;0.072668135;9288;0;14.62006378;0.094075762;0;16.46999931;122000;251667;835;10;51;49;195.8999939;0.01134545;3.194583178;3.122364998;0;0;0;1;0
609;0.08454062;3412;0;13.72878838;0.068838254;0;12.25;78750;98002;368;1;21;48;238.3999939;0.012225553;2.426571131;0.832909107;1;0;0;0;0
610;0.067759775;4341;0;14.10610676;0.00669297;0;8.800000191;62160;134168;473;1;32;49;222;0.009702937;2.51446557;1.85629797;0;1;0;0;0
611;0.059612989;7053;0;14.22483253;0.014883158;0;11.14999962;136198;173256;578;1;33;50;202.5;0.012110538;2.582486868;1.974081039;0;0;1;0;0
612;0.090910792;12890;0;14.59874058;0.164186001;0;18.37999916;480000;0;711;3;39;64;253.6999969;0.014053268;3.295836926;3.226844072;0;0;0;0;0
613;0.097062863;15806;0;14.64335632;0.135156572;0;18.20999908;357985;0;978;5;57;64;367.8999939;0.015690118;2.87356472;2.8903718;1;0;0;0;0
614;0.095778614;19057;0;14.71598816;0.185113743;0;18.35000038;401530;0;1007;4;57;50;376.2000122;0.015227292;2.944438934;2.990719795;0;1;0;0;0
615;0.090945087;23061;0;14.78414249;0.044851892;0;19.43000031;436261;31668;1023;4;59;50;398.3999939;0.01415954;2.949688435;3.081909895;0;0;1;0;0
616;0.099578083;28793;0;14.98211384;0.047423162;0;18.81999969;498035;16087;1218;6;78;51;301.7999878;0.01380849;2.820783377;2.990719795;0;0;0;1;0
617;0.084972821;6361;0;13.87318897;0.081662379;0;15.17000008;76037;120833;489;2;34;60;177.3000031;0.011972165;1.96009481;1.386294365;0;0;1;0;0
618;0.080727615;9005;0;14.36139679;0.004550042;0;12.98999977;16057;0;649;3;47;61;156.3999939;0.009237964;2.516082287;1.223775387;0;0;0;1;0
619;0.074722365;3749;0;14.3053751;0.167853594;0;11.78999996;45903;568748;697;2;45;58;184;0.014090478;3.542986155;2.753660679;0;0;0;0;1
620;0.075286709;4782;0;14.35695267;0.147824481;0;14.47000027;71175;0;684;2;46;59;281.1000061;0.015778443;3.552200317;2.827313662;1;0;0;0;1
621;0.069711797;6622;0;14.47797012;0.110191658;0;15.36999989;81994;0;740;2;47;60;209.8000031;0.014755947;3.534270287;2.906901121;0;1;0;0;1
622;0.066449754;7113;0;14.50135899;0.130484954;0;12.35000038;0;0;739;2;41;61;132.1000061;0.01294464;3.542986155;2.572612286;0;0;1;0;1
623;0.086204827;110276;0.002683857;16.79954529;0.291418403;1;15.88000011;163500;1189900;8367;9;243;58;276.3999939;0.015798874;1.722766638;3.618993282;0;0;0;0;0
624;0.0853054;119426;0.000993241;16.80359077;0.214723095;1;18.36000061;346600;788989;7755;9;241;59;349.7999878;0.018301325;1.629240513;3.618993282;1;0;0;0;0
625;0.085428655;66051;0;16.5076561;0.219707534;1;15.88000011;370000;318750;8993;30;238;60;290.7999878;0.017964194;1.539015412;3.238678455;0;0;0;0;0
626;0.098579168;72304;0;16.78476715;0.144812271;1;16.77000046;526813;570000;9395;27;237;61;328.7999878;0.015972521;1.673351288;3.277144671;1;0;0;0;0
627;0.104041018;90638;0;16.88664246;0.161695659;1;14.27999973;586250;1727100;9924;28;249;62;289.8999939;0.01758828;1.673351288;3.526360512;0;1;0;0;0
628;0.086867049;98193;0;17.00885201;0.184622869;1;16.46999931;750540;2511250;11433;28;249;63;234.3000031;0.017740661;1.42791605;3.538056612;0;0;1;0;0
629;0.088965371;20579;0;15.30144215;0.022212094;0;15.39000034;135000;153645;2012;11;96;61;220;0.013693804;1.460937858;3.33220458;0;0;0;0;0
630;0.0781039;65841;0;16.23593712;0.129054666;0;18.32999992;248625;0;3965;8;225;63;231.3000031;0.012388066;1.568615913;3.737669706;0;1;0;0;0
631;0.07266742;73743;0;16.34283066;0.173780277;0;18.04000092;330000;706389;3968;9;226;65;157.1000061;0.01190153;1.60140574;3.484312296;0;0;1;0;1
632;0.073786326;75719;0;16.3902874;0.06042232;0;18.26000023;175000;392217;3835;9;153;63;237.6000061;0.011501787;1.549687862;3.499533176;0;0;0;1;1
633;0.080648236;4723;0.000588493;14.69817257;0.078084663;1;14.51000023;633405;0;309;1;45;51;293.1000061;0.016228683;3.784416914;4.09267664;1;0;0;0;0
634;0.079036862;5296;0.000795318;14.8202219;0.019385833;1;15.11999989;891780;1258400;1036;1;47;52;273.3999939;0.017428394;2.827905178;4.05525732;0;1;0;0;0
635;0.083148345;5922;0;14.87059402;0.022036992;1;15.73999977;1022493;0;1083;1;49;53;148.3000031;0.017743791;2.561867714;4.065602303;0;0;1;0;0
636;0.085052848;6965;0;14.97277641;0.03503025;1;14.88000011;1037056;0;1070;1;49;54;137.6000061;0.018760715;2.574137688;4.115779877;0;0;0;1;0
637;0.071460053;72448;0.013455473;16.88858986;0.411525965;1;17.42000008;4.00E+05;670000;6933;9;57;49;326.2000122;0.014432076;2.148267746;4.188138485;0;0;0;0;1
638;0.068694249;83645;0.013498772;17.04692268;0.372206688;1;18.98999977;1.00E+06;1415625;7553;9;62;50;479.7000122;0.014167988;2.148267746;4.099332333;1;0;0;0;1
639;0.069620818;96800;0.015854187;17.14306259;0.613190174;1;20.46999931;1200000;1729700;8156;9;64;51;574.2000122;0.014041106;2.155244589;4.099332333;0;1;0;0;1
640;0.07575082;110278;0.014023964;17.17269325;0.178045139;1;20.67000008;1500000;3010400;8583;7;68;52;565.5;0.015340639;2.44495225;4.133565426;0;0;1;0;1
641;0.068351172;124349;0.01207952;17.39964676;0.292452633;1;21.19000053;1800000;3982590;9466;7;81;53;632.7000122;0.014973341;2.397895336;4.127134323;0;0;0;1;1
642;0.078577571;59122;0;16.35291672;0.022301719;1;15.85999966;575700;123156;5649;2;229;42;229;0.015011669;0.924258888;3.421000004;0;0;0;0;0
643;0.068210758;97508;0;16.70513153;0.019335166;0;20.17000008;843750;2164042;8327;2;254;45;233.6999969;0.015342671;0.806475878;3.356897116;0;0;1;0;1
644;0.094771862;4287;0;14.33480835;0.271204352;0;21.78000069;644855;398354;2328;1;17;62;211.8999939;0.036988493;4.031404972;2.351375341;0;0;1;0;0
645;0.074631318;3473;0;14.48128986;0.544908881;0;22.84000015;440000;263276;2469;1;16;61;358.2000122;0.029735778;4.028026581;2.332143784;0;1;0;0;0
646;0.086093351;469000;0.038842648;18.46583557;0.337548643;1;16.44000053;1.00E+06;2642441;33414;9;674;56;227.5;0.020617669;1.26976049;4.041295528;0;0;0;0;1
647;0.069765814;491000;0.034163605;18.55255127;0.317530841;1;18.13999939;1100000;3693631;33962;9;683;57;303.5;0.019282008;1.223775387;3.864931345;1;0;0;0;1
648;0.07614442;170068;0.030989815;17.35211563;0.327565938;1;15.52999973;1080000;1270833;11079;6;358;59;285.7000122;0.015137887;1.015230656;3.91800499;0;0;0;0;1
649;0.075762071;181273;0.038108803;17.41154289;0.291837007;1;19.95999908;1120000;1509488;9856;7;350;60;375.6000061;0.017259214;1.163150787;3.983412981;1;0;0;0;1
650;0.083021678;199403;0.049924962;17.41819382;0.242257044;1;22.54000092;1200000;1789500;10134;7;334;61;388.7999878;0.017806256;1.19392252;3.996364117;0;1;0;0;1
651;0.089867607;224837;0.057823293;17.47042084;0.248601899;1;21.86000061;1270100;1670250;10234;7;332;62;165.3999939;0.017980328;1.252762914;4.016383171;0;0;1;0;1
652;0.095338114;250277;0.056930371;17.55394554;0.210784197;1;18.86000061;1392000;1590833;11444;7;338;63;265;0.018480022;1.294727206;4.107589722;0;0;0;1;1
653;0.137268767;8285;0;14.68604946;0.016314812;0;12.46000004;5.00E+05;2041667;630;1;11;53;106.9000015;0.016264146;3.572345734;3.273364067;0;0;1;0;0
654;0.122857869;8076;0;14.76694298;0.037382577;0;13.72999954;5.00E+05;0;674;1;11;52;149.8000031;0.019040208;3.555348158;3.173878431;0;1;0;0;0
655;0.154842451;8478;0;14.77043247;0.487757206;0;21.54999924;5.00E+05;416667;579;1;11;54;178.8000031;0.02786951;3.583518982;3.169685602;0;0;0;1;0
656;0.063803144;3687;0;13.90398026;0.019213712;0;15.60000038;0;22856;696;4;60;51;190.6999969;0.014084198;2.365559816;2.44234705;0;1;0;0;0
657;0.080900848;48108;0;15.94434834;0.010864606;0;13.93999958;52376;633080;2997;5;202;58;173.6000061;0.011432119;1.927164078;2.895911932;0;0;0;1;0
658;0.085992903;4125;0;14.02172756;0.027436495;0;15;125000;0;446;1;15;58;184.6000061;0.012950969;3.210843563;2.939162016;0;0;0;0;0
659;0.09262795;4831;0;14.09262753;0.074744508;0;16.12000084;140000;0;441;2;18;59;309.1000061;0.014009479;3.210843563;2.912350655;1;0;0;0;0
660;0.098275513;3515;0;13.95478725;0.053813066;0;12.71000004;0;79167;460;3;19;50;134.1999969;0.015005542;2.278292418;2.517696381;0;0;0;1;0
661;0.093385682;16825;0;15.10037327;0.113508128;0;12.13000011;131449;101021;1198;2;55;60;254.1999969;0.012776644;2.589266777;3.356897116;1;0;0;0;0
662;0.066951253;27644;0;15.52304935;0.101250485;0;17.38999939;204989;511015;1701;2;75;62;236.6000061;0.012849543;1.61740613;3.411147595;0;0;1;0;0
663;0.075630918;30373;0;15.59158421;0.109658673;0;19.17000008;290271;1059402;1518;2;73;63;250.5;0.012832384;1.887069702;3.496507645;0;0;0;1;0
664;0.076204367;15404;0;15.23809624;0.064003542;0;12.64000034;90146;153000;1498;9;66;59;214.3999939;0.011286616;1.532556891;3.254242897;0;1;0;0;1
665;0.072688334;17161;0;15.26104164;0.196625397;0;14.92000008;186875;224933;1407;1;64;61;169;0.012107143;1.472472072;3.18635273;0;0;0;1;1
666;0.052042361;2550;0;13.85602283;0.011269091;0;15.22000027;72500;38876;453;1;44;48;141.6000061;0.011897125;1.92132473;2.174751759;0;0;1;0;0
667;0.056435607;3011;0;13.95636654;0.045463271;0;16.38999939;47500;95433;435;1;43;49;136.1999969;0.010946278;2.078190804;1.987874389;0;0;0;1;0
668;0.070311688;2812;0;14.0382719;0.014721629;0;13.57999992;204296;19350;304;1;13;66;142.1000061;0.010583247;3.168424368;2.47653842;0;0;0;1;0
669;0.056259494;5646;0;14.19925499;0.00119501;1;20.56999969;83409;165139;340;4;17;50;214.6000061;0.010755091;3.799973488;1.987874389;0;0;0;1;0
670;0.098479793;3765;0;13.89379501;0.469007701;0;2.730000019;40000;0;303;1;23;52;91.90000153;0.005325356;2.923161507;2.681021452;0;0;0;1;0
671;0.100213736;4368;0;13.90566254;0.481119692;0;6;160000;0;368;5;21;50;85;0.00770418;2.714694738;2.990719795;0;0;1;0;0
672;0.037188508;1409;0;13.82797623;0.064482138;0;18.98999977;70000;44074;337;1;12;70;168;0.011050384;2.639057398;0.336472243;0;0;1;0;0
673;0.044881001;1658;0;13.95687675;0.093459539;0;23.12999916;70000;90405;365;1;15;71;136.8999939;0.013270003;2.78870821;-0.510825634;0;0;0;1;0
674;0.078478426;6714;0;14.95218849;0.046492778;0;14.77999973;220800;63665;1674;14;81;52;233.1999969;0.014796249;2.272125959;3.660994291;0;0;0;0;0
